country,state,abbv,county,city,address,zipcode_x,loc_no,name,cer_no,date_cer,ownership,lrd,ncs,pts,sps,hhas,sq,sqr,c_sqr,latitude,longitude,zipcode_y,Population,Male,Female,Median Age,Race,Poverty Count,Poverty Rate,Household Income,Per Capita Income,Unemployment Count,Unemployment Rate,Total housing units,Median year structure built,Median Value for Housing Units,White alone race,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Some other race alone
United States,Colorado,CO,Denver,DENVER,3980 QUEBEC STREET SUITE 100,80207,20777,SCL HOME HEALTH LLC,67201,5/19/92,Proprietary,5/19/07,YES,YES,YES,YES,Better Than Expected,4.5 - 5.0,4.75,39.7725705,-104.8997393,80207,25343,12421,12922,35.9,25343,4305,16.98693919,64734,35258,845,3.334254035,9966,1954,330400,14672,7817,252,315,995
United States,Colorado,CO,Morgan,FORT MORGAN,515 E RIVERVIEW AVE,80701,21227,COLORADO PLAINS MEDICAL CENTER HOME CARE,67204,9/25/92,Proprietary,9/25/07,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.2615536,-103.7955548,80701,15469,7816,7653,36.3,15469,1450,9.373585881,50306,23434,404,2.611674963,6142,1969,150600,13895,851,88,131,251
United States,Colorado,CO,El Paso,COLORADO SPRINGS,729 S TEJON STREET,80903,20427,INDEPENDENCE CENTER THE,67212,9/13/93,Non - Profit Private,9/13/08,YES,YES,NO,YES,Not Available,,,38.8236239,-104.8238018,80903,15318,7610,7708,33.1,15318,3095,20.2049876,37283,26344,899,5.868912391,7741,1939,201500,12420,906,135,255,511
United States,Colorado,CO,El Paso,COLORADO SPRINGS,1160 LAKE PLAZA DRIVE SUITE 100,80903,20427,HUMAN TOUCH HOME HEALTH CARE AGENCY INC,67275,6/6/96,Proprietary,6/6/11,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,38.794671,-104.8077516,80903,15318,7610,7708,33.1,15318,3095,20.2049876,37283,26344,899,5.868912391,7741,1939,201500,12420,906,135,255,511
United States,Colorado,CO,Boulder,LONGMONT,2919 WEST 17TH AVE SUITE 101,80503,21852,GOOD SAMARITAN SOCIETY-COLORADO HOME CARE,67208,11/16/93,Non - Profit Religious,11/16/08,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.7439522,-105.0248663,80503,32918,15884,17034,42.8,32918,2629,7.986511939,80705,46190,894,2.715839358,13591,1991,385000,30262,161,162,1354,466
United States,Colorado,CO,Boulder,LONGMONT,1629 HARVARD STREET,80503,21852,PROFESSIONAL HOME HEALTH CARE INC,67451,8/3/05,Proprietary,8/3/07,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.1880037,-105.1410173,80503,32918,15884,17034,42.8,32918,2629,7.986511939,80705,46190,894,2.715839358,13591,1991,385000,30262,161,162,1354,466
United States,Colorado,CO,Garfield,GLENWOOD SPRINGS,1901 GRAND AVENUE STE 206,81601,21327,HOMECARE OF THE VALLEY,67219,12/9/93,Non - Profit Private,12/9/08,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.532644,-107.3261154,81601,15729,7914,7815,37.4,15729,1775,11.28488779,61831,30873,518,3.293279929,6507,1984,365500,13438,236,128,114,1314
United States,Colorado,CO,Arapahoe,GREENWOOD VILLAGE,6021 S SYRACUSE WAY STE 204,80111,21552,ENCOMPASS HOME HEALTH OF COLORADO,67224,2/4/94,Proprietary,2/4/09,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.6053981,-104.8999218,80111,31925,15682,16243,39.1,31925,1625,5.090054816,97276,57451,695,2.176977291,12965,1985,538500,25562,540,146,3592,1176
United States,Colorado,CO,Arapahoe,GREENWOOD VILLAGE,5600 S QUEBEC ST STE 300A,80111,21552,BROOKDALE HOME HEALTH DENVER,67469,6/20/08,Proprietary,6/20/10,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.6140315,-104.9026371,80111,31925,15682,16243,39.1,31925,1625,5.090054816,97276,57451,695,2.176977291,12965,1985,538500,25562,540,146,3592,1176
United States,Colorado,CO,Arapahoe,GREENWOOD VILLAGE,6000 GREENWOOD PLAZA BLVD SUITE 130,80111,21552,KINDRED AT HOME,67488,2/4/11,Proprietary,2/4/13,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.6076686,-104.8946301,80111,31925,15682,16243,39.1,31925,1625,5.090054816,97276,57451,695,2.176977291,12965,1985,538500,25562,540,146,3592,1176
United States,Colorado,CO,Arapahoe,GREENWOOD VILLAGE,5600 S QUEBEC ST STE 310A,80111,21552,PROGRESSIVE HOME HEALTH SERVICES LLC,67512,9/11/13,Proprietary,9/11/15,YES,YES,YES,YES,Not Available,,,39.6140315,-104.9026371,80111,31925,15682,16243,39.1,31925,1625,5.090054816,97276,57451,695,2.176977291,12965,1985,538500,25562,540,146,3592,1176
United States,Colorado,CO,Arapahoe,GREENWOOD VILLAGE,6000 GREENWOOD PLAZA BLVD SUITE 230,80111,21552,EPIC HEALTH SERVICES,67542,5/23/15,Proprietary,5/23/15,YES,YES,NO,NO,Not Available,,,39.6076686,-104.8946301,80111,31925,15682,16243,39.1,31925,1625,5.090054816,97276,57451,695,2.176977291,12965,1985,538500,25562,540,146,3592,1176
United States,Colorado,CO,Adams,DENVER,7100 NORTH BROADWAY BLDG 2L,80221,20827,ALTERNATIVE HOME HEALTH CARE CONNECTION,67227,3/24/94,Proprietary,3/24/09,YES,YES,YES,YES,Not Available,,,38.6952456,-90.2244864,80221,40484,21213,19271,34,40484,6743,16.65596285,50761,21704,1757,4.339986167,13956,1961,191300,34322,383,843,670,2954
United States,Colorado,CO,Jefferson,WHEAT RIDGE,3760 VANCE ST #303,80033,22327,RELIABLE HOME HEALTH SERVICES INC,67230,5/11/94,Proprietary,5/11/09,YES,YES,YES,YES,Not Available,,,39.7686189,-105.0795338,80033,24653,11466,13187,42.8,24653,2615,10.60722833,49081,32649,723,2.932705959,12263,1963,270200,22367,138,209,433,575
United States,Colorado,CO,Jefferson,WHEAT RIDGE,3895 UPHAM ST STE 100,80033,22327,BRIDGES COMMUNITY HOMECARE,67491,8/30/11,Proprietary,8/30/13,YES,YES,NO,NO,Not Available,,,39.7710859,-105.0787453,80033,24653,11466,13187,42.8,24653,2615,10.60722833,49081,32649,723,2.932705959,12263,1963,270200,22367,138,209,433,575
United States,Colorado,CO,Adams,AURORA,14707 EAST 2ND AVE STE 300,80011,20152,PSA HEALTHCARE,67240,12/6/94,Proprietary,12/6/09,YES,NO,NO,YES,Not Available,,,39.7202127,-104.8170536,80011,49110,23906,25204,30.9,49110,11490,23.39645693,41302,17830,1935,3.940134392,16738,1976,152000,26951,7914,1161,1758,9380
United States,Colorado,CO,Adams,AURORA,14707 EAST 2ND AVENUE SUITE 200,80011,20152,GOLDEN HARMONY INC,67437,1/9/04,Proprietary,1/9/06,YES,YES,YES,YES,Not Available,,,39.7202127,-104.8170536,80011,49110,23906,25204,30.9,49110,11490,23.39645693,41302,17830,1935,3.940134392,16738,1976,152000,26951,7914,1161,1758,9380
United States,Colorado,CO,Adams,AURORA,14707 E 2ND AVE SUITE 220,80011,20152,DIGNITY HOME HEALTH OF COLORADO LLC,67520,2/19/14,Proprietary,2/19/16,YES,YES,YES,YES,Not Available,,,39.7202127,-104.8170536,80011,49110,23906,25204,30.9,49110,11490,23.39645693,41302,17830,1935,3.940134392,16738,1976,152000,26951,7914,1161,1758,9380
United States,Colorado,CO,Mesa,GRAND JUNCTION,2777 CROSSROADS BLVD UNIT 2,81502,21427,ROCKY MOUNTAIN HEALTH PLANS,67259,1/4/95,Non - Profit Other,1/4/10,YES,YES,YES,YES,Not Available,,,39.1153164,-108.5381074,,,,,,,,,,,,,,,,,,,,
United States,Colorado,CO,Larimer,FORT COLLINS,2000 VERMONT DRIVE #100,80524,21152,INTERIM HEALTHCARE OF FORT COLLINS INC,67253,5/5/95,Proprietary,5/5/10,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,,,80524,33575,17134,16441,35.5,33575,5581,16.62248697,54009,32107,1219,3.630677587,14201,1979,282200,30012,288,150,528,1336
United States,Colorado,CO,El Paso,COLORADO SPRINGS,630 SOUTHPOINTE COURT #105,80906,20502,MAXIM HEALTHCARE SERVICES INC,67325,5/19/95,Proprietary,5/19/10,YES,YES,YES,YES,Not Available,,,38.7972319,-104.8164165,80906,36834,18884,17950,39,36834,3102,8.42156703,61074,39755,993,2.695878808,16626,1984,329600,31166,1106,199,1597,722
United States,Colorado,CO,El Paso,COLORADO SPRINGS,1160 LAKE PLAZA DRIVE SUITE 255,80906,20502,SUMMIT HOME HEALTH CARE INC,67402,6/24/97,Proprietary,6/24/12,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,38.794671,-104.8077516,80906,36834,18884,17950,39,36834,3102,8.42156703,61074,39755,993,2.695878808,16626,1984,329600,31166,1106,199,1597,722
United States,Colorado,CO,Arapahoe,AURORA,2121 S BLACKHAWK STREET STE 110,80014,20202,AT HOME HEALTHCARE,67255,5/30/95,Proprietary,5/30/10,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.6775407,-104.8244401,80014,38502,18028,20474,42.5,38502,3227,8.381382785,52597,31193,1421,3.690717365,19039,1980,199500,26571,5076,125,2457,2569
United States,Colorado,CO,Arapahoe,AURORA,3000 S JAMAICA CT #175,80014,20202,ESSENTIAL MEDICAL SERVICES INC,67260,8/7/95,Proprietary,8/7/10,YES,YES,YES,YES,Not Available,,,,,80014,38502,18028,20474,42.5,38502,3227,8.381382785,52597,31193,1421,3.690717365,19039,1980,199500,26571,5076,125,2457,2569
United States,Colorado,CO,Arapahoe,AURORA,10697 E DARTMOUTH AVENUE,80014,20202,BERKLEY HOME HEALTHCARE,67407,5/26/99,Proprietary,5/26/14,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.6608182,-104.8632027,80014,38502,18028,20474,42.5,38502,3227,8.381382785,52597,31193,1421,3.690717365,19039,1980,199500,26571,5076,125,2457,2569
United States,Colorado,CO,Arapahoe,AURORA,12510 EAST ILIFF AVENUE #115,80014,20202,DIVINE DEDICATION INC,67425,12/17/02,Proprietary,12/17/04,YES,YES,YES,YES,Not Available,,,39.6741145,-104.8416769,80014,38502,18028,20474,42.5,38502,3227,8.381382785,52597,31193,1421,3.690717365,19039,1980,199500,26571,5076,125,2457,2569
United States,Colorado,CO,Arapahoe,AURORA,10800 E BETHANY DRIVE #100,80014,20202,ANGELS CARE HOME HEALTH OF COLORADO,67434,6/11/03,Proprietary,6/11/05,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.6628877,-104.8621537,80014,38502,18028,20474,42.5,38502,3227,8.381382785,52597,31193,1421,3.690717365,19039,1980,199500,26571,5076,125,2457,2569
United States,Colorado,CO,Arapahoe,AURORA,2821 SOUTH PARKER ROAD #615,80014,20202,AMAZING CARE HOME HEALTH SERVICES INC,67441,11/4/04,Proprietary,11/4/06,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.6652727,-104.8611047,80014,38502,18028,20474,42.5,38502,3227,8.381382785,52597,31193,1421,3.690717365,19039,1980,199500,26571,5076,125,2457,2569
United States,Colorado,CO,Arapahoe,AURORA,2851 S PARKER RD SUITE 960,80014,20202,RGA HOME HEALTH SERVICES INC,67479,4/20/09,Proprietary,4/20/11,YES,YES,YES,YES,Better Than Expected,4.5 - 5.0,4.75,39.6645509,-104.8611959,80014,38502,18028,20474,42.5,38502,3227,8.381382785,52597,31193,1421,3.690717365,19039,1980,199500,26571,5076,125,2457,2569
United States,Colorado,CO,Arapahoe,AURORA,10555 E DARTMOUTH AVENUE SUITE 360,80014,20202,GENERATIONS AT HOME LLC,67480,6/12/09,Proprietary,6/12/11,YES,YES,YES,YES,Not Available,,,39.6606949,-104.8647534,80014,38502,18028,20474,42.5,38502,3227,8.381382785,52597,31193,1421,3.690717365,19039,1980,199500,26571,5076,125,2457,2569
United States,Colorado,CO,Arapahoe,AURORA,3033 S PARKER ROAD SUITE 300,80014,20202,TEAM SELECT HOME CARE OF COLORADO LLC,67490,6/22/11,Proprietary,6/22/13,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.6611869,-104.860375,80014,38502,18028,20474,42.5,38502,3227,8.381382785,52597,31193,1421,3.690717365,19039,1980,199500,26571,5076,125,2457,2569
United States,Colorado,CO,Arapahoe,AURORA,3025 S PARKER RD STE 600,80014,20202,ATLAS HOME HEALTH INC,67492,9/22/11,Proprietary,9/22/13,YES,YES,YES,YES,Not Available,,,39.6617339,-104.8601675,80014,38502,18028,20474,42.5,38502,3227,8.381382785,52597,31193,1421,3.690717365,19039,1980,199500,26571,5076,125,2457,2569
United States,Colorado,CO,Arapahoe,AURORA,3131 S VAUGHN WAY STE 110,80014,20202,AGAPE CARE COMMUNITY LLC,67495,1/18/12,Proprietary,1/18/14,YES,YES,YES,YES,Not Available,,,39.6601715,-104.8369799,80014,38502,18028,20474,42.5,38502,3227,8.381382785,52597,31193,1421,3.690717365,19039,1980,199500,26571,5076,125,2457,2569
United States,Colorado,CO,Arapahoe,AURORA,2323 S TROY ST STE 5-340B,80014,20202,INFINITI HOME HEALTH CARE AGENCY,67507,2/15/13,Proprietary,2/15/15,YES,YES,YES,YES,Not Available,,,39.6742631,-104.8398144,80014,38502,18028,20474,42.5,38502,3227,8.381382785,52597,31193,1421,3.690717365,19039,1980,199500,26571,5076,125,2457,2569
United States,Colorado,CO,Arapahoe,AURORA,10660 E BETHANY DR,80014,20202,STILLWATER HOME CARE AGENCY LLC,67510,6/4/13,Proprietary,6/4/15,YES,YES,YES,YES,Not Available,,,39.6619971,-104.8638412,80014,38502,18028,20474,42.5,38502,3227,8.381382785,52597,31193,1421,3.690717365,19039,1980,199500,26571,5076,125,2457,2569
United States,Colorado,CO,Arapahoe,AURORA,2851 S PARKER RD UNIT 1084,80014,20202,HIGH PRIORITY INC,67521,4/1/14,Proprietary,4/1/16,YES,YES,YES,YES,Not Available,,,39.6645509,-104.8611959,80014,38502,18028,20474,42.5,38502,3227,8.381382785,52597,31193,1421,3.690717365,19039,1980,199500,26571,5076,125,2457,2569
United States,Colorado,CO,Arapahoe,AURORA,2620 S PARKER ROAD #164,80014,20202,HOME CARE RN INC,67524,7/14/14,Proprietary,7/14/16,YES,YES,NO,YES,Not Available,,,,,80014,38502,18028,20474,42.5,38502,3227,8.381382785,52597,31193,1421,3.690717365,19039,1980,199500,26571,5076,125,2457,2569
United States,Colorado,CO,Arapahoe,AURORA,14001 E ILIFF AVE STE 206,80014,20202,PREMIER HEALTHCARE SERVICES LLC,67527,3/6/15,Proprietary,3/6/15,YES,NO,NO,YES,Not Available,,,39.6760966,-104.8264464,80014,38502,18028,20474,42.5,38502,3227,8.381382785,52597,31193,1421,3.690717365,19039,1980,199500,26571,5076,125,2457,2569
United States,Colorado,CO,Arapahoe,AURORA,2620 SOUTH PARKER RD STE 268,80014,20202,GREATER DENVER HOME HEALTH CARE INC,67538,7/30/15,Proprietary,7/30/15,YES,YES,YES,YES,Not Available,,,39.6689638,-104.8618344,80014,38502,18028,20474,42.5,38502,3227,8.381382785,52597,31193,1421,3.690717365,19039,1980,199500,26571,5076,125,2457,2569
United States,Colorado,CO,Lake,LEADVILLE,822 W 4TH ST,80461,21802,ST VINCENT HOME HEALTH CARE,67262,10/2/95,Government - State/ County,10/2/10,YES,YES,YES,YES,Not Available,,,39.2448899,-106.3015194,80461,7248,4028,3220,39.2,7248,828,11.42384106,46725,26481,252,3.476821192,4331,1964,177700,6238,8,12,38,765
United States,Colorado,CO,Rio Blanco,RANGELY,225 EAGLE CREST DRIVE,81648,22052,RANGELY DISTRICT HOSPITAL HOME HEALTH,67267,11/29/95,Non - Profit Other,11/29/10,YES,YES,YES,YES,Not Available,,,40.083193,-108.8014648,81648,2856,1498,1358,32.9,2856,258,9.033613445,68301,26204,24,0.840336134,1239,1980,167100,2748,18,14,6,40
United States,Colorado,CO,Adams,THORNTON,51 W 84TH AVE #411,80260,22227,HUMAN TOUCH HOME HEALTH CARE AGENCY INC DELTA,67268,12/5/95,Proprietary,12/5/10,YES,YES,YES,YES,Not Available,,,39.8497144,-104.9882878,80260,34801,17062,17739,32.3,34801,6930,19.91322088,43125,19146,974,2.79877015,12416,1982,85500,30300,399,244,966,1962
United States,Colorado,CO,Mesa,GRAND JUNCTION,2478 PATTERSON RD #10,81505,21452,HUMAN TOUCH HOME HEALTH CARE AGENCY INC GRAND JUNC,67272,5/6/96,Proprietary,5/6/11,YES,NO,NO,YES,Same As Expected,3.0 - 4.0,3.5,39.0927752,-108.593528,81505,9226,4639,4587,40.4,9226,926,10.03685237,54808,37239,251,2.720572296,4187,1993,234900,8786,61,43,68,180
United States,Colorado,CO,Logan,STERLING,614 S 10TH AVE,80751,22177,STERLING MEDCARE HOME HEALTH INC,67274,5/29/96,Proprietary,5/29/11,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.6199516,-103.2274175,80751,17628,9593,8035,36.4,17628,2961,16.79714091,40613,23112,674,3.823462673,7226,1966,137900,16056,449,406,200,128
United States,Colorado,CO,Logan,STERLING,731 WEST MAIN STREET,80751,22177,NORTHEAST PLAINS HOME HEALTH CARE LLC,67460,3/30/06,Proprietary,3/30/08,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.62498,-103.2234057,80751,17628,9593,8035,36.4,17628,2961,16.79714091,40613,23112,674,3.823462673,7226,1966,137900,16056,449,406,200,128
United States,Colorado,CO,Huerfano,WALSENBURG,601 S ALBERT STREET SUITE A,81089,22252,MOUNTAIN CREEK HOME HEALTH,67279,5/29/96,Non - Profit Private,5/29/11,YES,YES,YES,YES,Better Than Expected,4.5 - 5.0,4.75,37.6228942,-104.7825883,81089,4465,2257,2208,51.5,4465,874,19.57446809,28135,19831,315,7.054871221,2624,1952,99500,4139,23,84,10,183
United States,Colorado,CO,Otero,ROCKY FORD,208 NORTH MAIN STREET,81067,22077,COUNTRY PLAINS HOME HEALTH,67280,5/31/96,Non - Profit Other,5/31/11,YES,YES,NO,YES,Better Than Expected,4.5 - 5.0,4.75,38.0534613,-103.7188936,81067,6006,3033,2973,40.8,6006,1181,19.66366966,35918,19165,311,5.178155178,2762,1961,90100,5373,44,157,35,298
United States,Colorado,CO,Lincoln,HUGO,111 6TH STREET,80821,21602,LINCOLN COMMUNITY HOME HEALTH,67277,6/26/96,Proprietary,6/26/11,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.1383794,-103.4735315,80821,1074,490,584,45.2,1074,128,11.91806331,43917,19787,9,0.837988827,521,1962,140800,1019,20,8,6,3
United States,Colorado,CO,Prowers,LAMAR,401 KENDALL DRIVE,81052,21752,PROWERS MEDICAL CENTER HOME HEALTH,67295,3/19/97,Government - Local,3/19/12,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,38.0697813,-102.6104986,81052,8928,4435,4493,37.8,8928,1803,20.19489247,41875,20892,524,5.869175627,4341,1960,88000,8539,70,38,19,109
United States,Colorado,CO,Prowers,LAMAR,109 W LEE STREET #15,81052,21752,COLORADO PLAINS HOME HEALTH LLC,67540,10/20/15,Proprietary,10/20/15,YES,NO,NO,YES,Not Available,,,28.0046888,-82.1220966,81052,8928,4435,4493,37.8,8928,1803,20.19489247,41875,20892,524,5.869175627,4341,1960,88000,8539,70,38,19,109
United States,Colorado,CO,Garfield,GLENWOOD SPRINGS,927 COOPER AVENUE,81602,21352,COLUMBINE HOME HEALTH INC,67403,8/13/97,Non - Profit Private,8/13/12,YES,YES,NO,YES,Same As Expected,3.0 - 4.0,3.5,39.5444022,-107.3240224,,,,,,,,,,,,,,,,,,,,
United States,Colorado,CO,Denver,DENVER,6850 E EVANS AVE #101,80224,20877,MAHDI HOME HEALTH CARE INC,67408,8/12/99,Proprietary,8/12/14,YES,YES,YES,YES,Not Available,,,,,80224,19065,9318,9747,39.1,19065,3029,15.88775243,50892,35160,715,3.750327826,8811,1969,306200,12902,2848,361,732,1321
United States,Colorado,CO,Denver,DENVER,6795 E TENNESSEE AVE SUITE 225,80224,20877,SUPER HEALTH CARE INC,67443,12/28/04,Proprietary,12/28/06,YES,YES,YES,YES,Not Available,,,39.6990469,-104.9098215,80224,19065,9318,9747,39.1,19065,3029,15.88775243,50892,35160,715,3.750327826,8811,1969,306200,12902,2848,361,732,1321
United States,Colorado,CO,Denver,DENVER,6825 E TENNESSEE AVE #350,80224,20877,ASTRA HEALTH CARE INC,67467,7/2/08,Proprietary,7/2/10,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.6990086,-104.908909,80224,19065,9318,9747,39.1,19065,3029,15.88775243,50892,35160,715,3.750327826,8811,1969,306200,12902,2848,361,732,1321
United States,Colorado,CO,El Paso,COLORADO SPRINGS,1040 SOUTH 8TH STREET #201,80905,20477,PROFESSIONAL HOME HEALTH CARE INC,67417,6/10/01,Proprietary,6/10/03,YES,YES,YES,YES,Not Available,,,38.8182122,-104.8427713,80905,18314,9474,8840,33.7,18314,3909,21.34432674,40063,24700,619,3.379927924,8539,1961,186600,14288,1446,51,326,813
United States,Colorado,CO,Montezuma,CORTEZ,45 S WASHINGTON ST,81321,20652,PASCO SW INC,67339,7/27/01,Proprietary,7/27/03,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,37.3477969,-108.5814971,81321,14775,7357,7418,41,14775,3007,20.35194585,41117,22696,447,3.025380711,6444,1980,166100,12072,80,1794,25,338
United States,Colorado,CO,Montezuma,CORTEZ,925 S BROADWAY #286,81321,20652,GUARDIAN ANGEL HOME HEALTH,67470,8/13/08,Proprietary,8/13/10,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,37.338327,-108.6014661,81321,14775,7357,7418,41,14775,3007,20.35194585,41117,22696,447,3.025380711,6444,1980,166100,12072,80,1794,25,338
United States,Colorado,CO,Douglas,CASTLE ROCK,312 WILCOX STREET SUITE 204,80104,20377,LIFESPRING HOME CARE,67420,1/29/02,Proprietary,1/29/04,YES,YES,YES,YES,Better Than Expected,4.5 - 5.0,4.75,39.3728132,-104.8596224,80104,29033,14542,14491,35.6,29033,1736,5.979402749,86450,37316,581,2.001171081,10749,1997,299700,27319,231,106,232,209
United States,Colorado,CO,Douglas,CASTLE ROCK,823 S PERRY ST STE 220,80104,20377,HEALING HEARTS HOME HEALTH LLC,67505,11/16/12,Proprietary,11/16/14,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.3628052,-104.8622992,80104,29033,14542,14491,35.6,29033,1736,5.979402749,86450,37316,581,2.001171081,10749,1997,299700,27319,231,106,232,209
United States,Colorado,CO,Douglas,CASTLE ROCK,333 PERRY ST SUITE 250,80104,20377,RESTORE HOME HEALTH LLC,67530,5/18/15,Proprietary,5/18/15,YES,YES,YES,YES,Not Available,,,39.373025,-104.858842,80104,29033,14542,14491,35.6,29033,1736,5.979402749,86450,37316,581,2.001171081,10749,1997,299700,27319,231,106,232,209
United States,Colorado,CO,Montrose,MONTROSE,300 NORTH CASCADE SUITE T-9,81401,21952,VOLUNTEERS OF AMERICA HOME HEALTH OF WESTERN COLO,67421,1/31/02,Non - Profit Religious,1/31/04,YES,YES,YES,YES,Worse Than Expected,1.0 - 2.5,1.75,38.4823371,-107.8792598,81401,21900,10894,11006,44.4,21900,4267,19.48401826,41069,22892,955,4.360730594,9985,1991,183200,20130,60,332,273,583
United States,Colorado,CO,Montrose,MONTROSE,100 TESSITORE CT UNIT A,81401,21952,CIMARRON HOME HEALTH,67523,7/22/14,Proprietary,7/22/16,YES,YES,NO,YES,Not Available,,,38.486809,-107.864348,81401,21900,10894,11006,44.4,21900,4267,19.48401826,41069,22892,955,4.360730594,9985,1991,183200,20130,60,332,273,583
United States,Colorado,CO,Montrose,MONTROSE,501 A S TOWNSEND AVE,81401,21952,PASCO/SW,67535,9/16/15,Proprietary,9/16/15,YES,YES,YES,YES,Not Available,,,38.4748692,-107.8729885,81401,21900,10894,11006,44.4,21900,4267,19.48401826,41069,22892,955,4.360730594,9985,1991,183200,20130,60,332,273,583
United States,Colorado,CO,Jefferson,GOLDEN,2801 YOUNGFIELD ST SUITE 360,80401,21377,ACCELERATED HOME HEALTHCARE INC,67431,5/21/03,Proprietary,5/21/05,YES,YES,NO,YES,Not Available,,,39.756693,-105.1429819,80401,41073,22036,19037,38.9,41073,4742,11.5452974,74334,43737,1011,2.461471039,16751,1977,398200,37579,526,154,1257,279
United States,Colorado,CO,Moffat,CRAIG,487 YAMPA AVENUE,81625,20677,CENTENNIAL HOME CARE,67440,9/9/04,Proprietary,9/9/06,YES,YES,NO,YES,Worse Than Expected,1.0 - 2.5,1.75,40.5140171,-107.5470796,81625,12353,6359,5994,37.6,12353,1307,10.58042581,54540,26525,276,2.234275075,5588,1976,172600,11717,109,63,104,167
United States,Colorado,CO,Denver,DENVER,2460 WEST 26TH AVE STE 480-C,80211,20802,ACCENTCARE HOME HEALTH OF MOUNTAIN VALLEY LLC,67445,2/2/05,Non - Profit Private,2/2/07,YES,YES,YES,YES,Better Than Expected,4.5 - 5.0,4.75,39.7535932,-105.0163387,80211,33258,16801,16457,35.5,33258,5580,16.77791809,64215,46171,917,2.757231343,16836,1940,371900,28126,991,656,558,2066
United States,Colorado,CO,Denver,DENVER,2460 WEST 26TH AVE SUITE 217C,80211,20802,MAXIM HEALTHCARE SERVICES,67486,11/5/10,Proprietary,11/5/12,YES,YES,YES,YES,Not Available,,,39.7535932,-105.0163387,80211,33258,16801,16457,35.5,33258,5580,16.77791809,64215,46171,917,2.757231343,16836,1940,371900,28126,991,656,558,2066
